recipe_id,recipe_name,image_url,ingredients,cooking_directions
6869,Poppy Seed Muffins,http://images.media-allrecipes.com/userphotos/720x405/605480.jpg,eggs^white sugar^vegetable oil^milk^salt^baking powder^poppy seeds^vanilla extract^almond extract^all-purpose flour^white sugar^orange juice^vanilla extract^almond extract^butter,"{'directions': u""Prep 25 m Cook 20 m Ready In 45 m Beat together the eggs, 2 1/2 cups white sugar and vegetable oil. Add in milk, salt, baking powder, poppy seeds, vanilla, almond flavoring, and flour. Mix well. Bake in paper lined muffin cups (filled 3/4 full or 3 small greased loaf pans) at 350 degrees F (175 degrees C) for 15-20 minutes for muffins and 50-60 minutes for loaves. The tops should be browned and a toothpick inserted in the center should come out clean. Remove muffins as soon as you can while still warm/hot and dunk tops into glaze. Turn right side up and cool on a cookie rack. With loaves just pour the glaze evenly over the three loaves while still in pans. Let cool to a warm temp. and remove from pans. Yes, it is a little messy but it is really good. To Make Glaze: In a saucepan over low heat, combine 3/4 cup sugar, orange juice, 1/2 teaspoon vanilla, 1/2 teaspoon almond flavoring and 2 teaspoons melted butter. Warm in pan until the sugar is dissolved. Pour over loaf pans or dunk muffin tops into glaze when cooled to room temperature. (Omit the glaze altogether if you don't like the mess.)""}"
20680,Easy Mexican Casserole,https://images.media-allrecipes.com/userphotos/720x405/833634.jpg,lean ground beef^salsa^chili beans^tortilla chips crushed^sour cream^sliced black olives drained^chopped green onion^chopped fresh tomato^shredded Cheddar cheese,"{'directions':  Prep 20 m Cook 30 m Ready In 50 m Preheat oven to 350 degrees F (175 degrees C). In a large skillet over medium-high heat, cook ground beef until no longer pink. Stir in salsa, reduce heat, and simmer 20 minutes, or until liquid is absorbed. Stir in beans, and heat through. Spray a 9x13 baking dish with cooking spray. Spread crushed tortilla chips in dish, and then spoon beef mixture over chips. Spread sour cream over beef, and sprinkle olives, green onion, and tomato over the sour cream. Top with Cheddar cheese. Bake in preheated oven for 30 minutes, or until hot and bubbly.'}"
247289,Actually Delicious Buffalo Turkey Burgers,https://images.media-allrecipes.com/userphotos/720x405/3631719.jpg,99%-lean ground turkey^small onion^panko bread crumbs^Buffalo wing sauce^chopped fresh parsley (optional)^egg^garlic^celery seed^ground black pepper^cayenne pepper^paprika^salt^Monterey Jack cheese^hamburger buns^ranch dressing^Buffalo wing sauce,"{'directions':  Prep 20 m Cook 5 m Ready In 25 m Preheat a George Foreman(R) Grill or an outdoor grill for medium-high heat. Mix ground turkey, onion, panko, 1/4 cup Buffalo wing sauce, parsley, egg, garlic, celery seed, black pepper, cayenne pepper, paprika, and salt together in a large bowl; form into 12 patties. Grill patties on the grill for 3 minutes, flip and continue grilling until cooked through, about 2 minutes more. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Top each burger with a slice of Monterey Jack cheese and place each inside a bun. Mix ranch dressing and 6 tablespoons Buffalo wing sauce together in a bowl; spread onto each burger.'}"
236195,California Club Turkey Sandwich,https://images.media-allrecipes.com/userphotos/720x405/1097269.jpg,cream cheese^toasted whole wheat bread^sunflower seeds^avocado^mayonnaise^smoked turkey,{'directions':  Prep 10 m Ready In 10 m Spread cream cheese on one piece of toast. Sprinkle sunflower seeds over the cream cheese and place avocado slices over the seeds. Spread mayonnaise on the other piece of toast. Arrange turkey slices over the mayonnaise. Put turkey side of sandwich together with the avocado side of the sandwich.'}
22146,S'mores,http://images.media-allrecipes.com/userphotos/720x405/243390.jpg,large marshmallow^graham cracker^bar chocolate candy bar,{'directions':  Prep 1 m Cook 2 m Ready In 3 m Heat the marshmallow over an open flame until it begins to brown and melt. Break the graham cracker in half. Sandwich the chocolate between the cracker and the hot marshmallow. Allow the marshmallow to cool a moment before eating.'}
255553,Chicken Bombs,https://images.media-allrecipes.com/userphotos/720x405/4021553.jpg,cream cheese^finely chopped green onion^jalapeno pepper^salt and ground black pepper to taste^chicken tenders^bacon^toothpicks^pepper jelly,"{'directions':  Prep 25 m Cook 35 m Ready In 1 h Preheat oven to 400 degrees F (200 degrees C). Set a wire rack on top of a baking sheet. Mix cream cheese, green onion, jalapeno pepper, salt, and pepper together in a bowl. Pound chicken tenders into a rectangular shape with the flat side of a meat tenderizer. Place 3 tablespoons of the cream cheese mixture in the middle of each tender; fold into a pouch. Wrap a slice of bacon around each pouch and secure with a toothpick. Top with some pepper jelly. Arrange on the wire rack. Bake in the preheated oven until bacon is crisp and chicken juices run clear, about 35 minutes.'}"
22343,Sausages in Onion Gravy,https://images.media-allrecipes.com/userphotos/720x405/2860.jpg,links pork sausage^onion^all-purpose flour^water^beef bouillon^Worcestershire sauce^tomato sauce^salt and pepper to taste,"{'directions':  Prep 25 m Cook 20 m Ready In 45 m Boil sausages in large pan of water for 5 minutes; drain and peel off skin. Chop up sausages. Heat oil in a large fry pan and fry onion until soft and golden. Remove pan from heat and add flour. Stir slowly adding water until well combined. Return to heat and bring to boil, stirring. Add beef cubes, Worcestershire sauce, tomato sauce, salt and pepper; mix well. Reduce heat and add cooked sausages. Cover and simmer for 20 minutes.'}"
7599,Honey Comb Coffee Cake,http://images.media-allrecipes.com/userphotos/250x250/69455.jpg,all-purpose flour^white sugar^unsalted butter^milk^eggs^baking powder^almond extract^orange extract^unsalted butter^chopped pecans^white sugar^ground nutmeg^milk^orange extract^honey,"{'directions':  Preheat oven to 350 degrees F (175 degrees C); grease and flour a 9 inch square baking pan. Combine flour, 1/2 cup sugar, 1/2 cup butter or margarine, 1/3 cup milk, eggs, baking powder, 1/2 teaspoon orange extract , and almond extract until well mixed. Spread batter into prepared pan. To Make Topping: In a heavy 2 quart saucepan combine 1/2 cup butter or margarine, pecans, 1/4 cup sugar, honey, nutmeg, 1 tablespoon milk, and 1/2 teaspoon orange extract. Cook over medium heat, stirring occasionally, until mixture comes to a full boil . Continue cooking, stirring occasionally, for 2 or 3 minutes. Pour topping evenly over coffee cake. Bake 22 to 27 minutes, or until wooden pick inserted in center comes out clean.'}"
6681,Sy's Challah,https://images.media-allrecipes.com/userphotos/720x405/1141764.jpg,white sugar^salt^vegetable oil^warm water^active dry yeast^eggs^all-purpose flour^egg^poppy seeds (optional),"{'directions':  Place sugar, salt, and oil in either a mixing bowl for an electric mixer with a dough hook or any large bowl. Add hot water, and stir to dissolve the sugar and salt. Stir in yeast, and let stand until mixture gets foamy. Add slightly beaten eggs. If using an electric mixer, add 4 1/2 cups of flour to the yeast mixture. Mix until flour is mixed in, and dough gets stringy. This stringiness indicates that the gluten has developed. Continue to add flour until dough is all on dough hook; 1 or 2 cups is usually sufficient. Let hook continue to knead for several minutes. Dough should be smooth and elastic. To knead by hand, stir 4 1/2 cups of flour in to the yeast mixture. Turn soft dough onto lightly floured surface, and work in 1 to 2 cups of flour. Knead until smooth and elastic, about 8 to 10 minutes. Place dough into a greased bowl, and turn several times to coat the surface. Cover bowl with a damp cloth. Let dough rise until doubled in bulk. Punch down after first rising, and allow to rise a second time. The first rising is about 1 hour, the second about 45 minutes. Two risings makes for a better bread, but if time is a problem just do one. Divide dough in half, and divide each half into three or four equal parts. Make two braids, and place both breads on a greased baking sheet. Cover, and allow to rise until doubled. Brush with beaten egg. Sprinkle with poppy seeds, if desired. Bake at 350 degrees F (175 degrees C) for 35 minutes until golden brown. Allow loaves to cool on a wire rack.'}"
255075,Cheese and Vegetable Noodle Medley,https://images.media-allrecipes.com/userphotos/720x405/3884607.jpg,garlic-infused olive oil^Mexican squash cut into noodle shapes^yellow squash cut into noodle shapes^broccoli stems cut into 3-inch noodle shapes^garlic salt^ground black pepper to taste^shredded sharp Cheddar cheese^Fresno chile peppers,"{'directions':  Prep 20 m Cook 8 m Ready In 28 m Heat oil in a skillet over medium heat; add Mexican squash, yellow squash, broccoli stems, garlic salt, and pepper. Cook, stirring constantly, until vegetables are tender but still firm to the bite, about 5 minutes. Mix in Cheddar cheese; cook and stir until melted, 3 to 5 minutes. Transfer to a serving plate; garnish with Fresno chile peppers.'}"
216796,Cheater's Apple Strudel,https://images.media-allrecipes.com/userphotos/720x405/3056345.jpg,flour for dusting^frozen puff pastry sheets (2 sheets) thawed^water as needed^small tart apples^ground cinnamon^brown sugar^toasted slivered almonds^butterscotch chips^butter^white sugar,"{'directions':  Prep 20 m Cook 30 m Ready In 50 m Preheat an oven to 375 degrees F (190 degrees C). Lightly dust a working surface with flour. Line a baking sheet with parchment paper. On your prepared work surface, join the two sheets of puff pastry by their short edges to make a long rectangle. Brush water along edges and press down gently with fingertips to seal. Mix the apple slices, cinnamon, brown sugar, almonds, and butterscotch chips together in a bowl until evenly combined; spoon the mixture onto one of the long edges of the pastry. Fold one side of pastry over the mixture and roll into a long strudel. Make sure to seal at both ends. Brush pastry with melted butter; make two-inch diagonal slits the length of the strudel with a sharp knife. Transfer to the prepared baking sheet. Bake in the preheated oven for 15 minutes. Sprinkle the sugar over the top of the strudel and return to oven until the pasty is golden brown and flaky, another 15 to 20 minutes.'}"
256784,Mile High Chile Verde Dip,http://images.media-allrecipes.com/userphotos/720x405/4462862.jpg,cannellini (white kidney) beans drained and mashed^cream cheese^salsa verde^sour cream^jalapeno peppers^McCormick® White Chicken Chili Seasoning Mix^shredded Monterey Jack cheese,"{'directions':  Prep 10 m Cook 25 m Ready In 35 m Preheat oven to 350 degrees F. Mix all ingredients, except Monterey Jack cheese, in large bowl until well blended. Spread bean mixture in glass pie plate sprayed with no stick cooking spray. Sprinkle with cheese. Bake 25 minutes or until cheese is melted. Garnish with additional sliced jalapeno peppers, if desired. Serve with tortilla chips.'}"
23895,Moist Cinnamon Rolls,https://images.media-allrecipes.com/userphotos/250x250/217337.jpg,warm milk^egg^butter^sugar^salt^bread flour^active dry yeast^butter^brown sugar^milk^chopped walnuts^butter^brown sugar^ground cinnamon^chopped walnuts^raisins,"{'directions':  Prep 30 m Cook 20 m Ready In 50 m Place milk, egg, butter, sugar, salt, flour and yeast in bread machine pan. Make sure you add yeast last. Set bread machine on Dough cycle and begin. In a medium sauce pan, melt 1/3 cup butter over medium-low heat. Stir in 1/2 cup brown sugar, 2 tablespoons milk and 1 cup walnuts. Stir constantly until well blended. Pour this sauce in a 9x13 inch pan; set aside. After the cycle is complete, put the dough on a lightly floured board, and roll the dough into a rectangle about 10x15. Brush the dough with melted butter and sprinkle with brown sugar, cinnamon, nuts and raisins. Roll the dough up tightly like a jelly roll, starting with the long side. Press the edges to seal. With a knife, or preferably a long piece of dental floss, cut the roll into one inch pieces. Place the pieces in the prepared pan on top of the caramel sauce. Cover with a damp cloth and let rise in a warm place until double in size, about 1 1/2 to 2 hours. Preheat oven to 350 degrees F (175 degrees C). Bake in preheated oven for 15 to 20 minutes, until brown. Remove from oven and immediately turn upside down onto a platter.'}"
